"REF_DATE","GEO","DGUID","Measures","Sex","Age group","Statistics","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","5th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846104","1.3.1.3.2.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","5th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846105","1.3.1.3.2.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","10th Percentile","Estimate","Kilograms","192","units","0","v108846106","1.3.1.3.3.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","10th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846107","1.3.1.3.3.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","10th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846108","1.3.1.3.3.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","25th Percentile","Estimate","Kilograms","192","units","0","v108846109","1.3.1.3.4.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","25th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846110","1.3.1.3.4.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","25th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846111","1.3.1.3.4.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","50th Percentile","Estimate","Kilograms","192","units","0","v108846112","1.3.1.3.5.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","50th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846113","1.3.1.3.5.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","50th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846114","1.3.1.3.5.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","75th Percentile","Estimate","Kilograms","192","units","0","v108846115","1.3.1.3.6.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","75th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846116","1.3.1.3.6.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","75th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846117","1.3.1.3.6.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","90th Percentile","Estimate","Kilograms","192","units","0","v108846118","1.3.1.3.7.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","90th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846119","1.3.1.3.7.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","90th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846120","1.3.1.3.7.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","95th Percentile","Estimate","Kilograms","192","units","0","v108846121","1.3.1.3.8.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","95th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846122","1.3.1.3.8.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 69","95th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846123","1.3.1.3.8.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","Mean","Estimate","Kilograms","192","units","0","v88853065","1.3.1.4.1.1","26","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","Mean","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853066","1.3.1.4.1.2","25","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","Mean","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853067","1.3.1.4.1.3","28","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","5th Percentile","Estimate","Kilograms","192","units","0","v88853068","1.3.1.4.2.1","12","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","5th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853069","1.3.1.4.2.2","11","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","5th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853070","1.3.1.4.2.3","13","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","10th Percentile","Estimate","Kilograms","192","units","0","v88853071","1.3.1.4.3.1","14","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","10th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853072","1.3.1.4.3.2","12","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","10th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853073","1.3.1.4.3.3","16","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","25th Percentile","Estimate","Kilograms","192","units","0","v88853074","1.3.1.4.4.1","19","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","25th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853075","1.3.1.4.4.2","17","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","25th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853076","1.3.1.4.4.3","20","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","50th Percentile","Estimate","Kilograms","192","units","0","v88853077","1.3.1.4.5.1","25","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","50th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853078","1.3.1.4.5.2","24","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","50th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853079","1.3.1.4.5.3","27","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","75th Percentile","Estimate","Kilograms","192","units","0","v88853080","1.3.1.4.6.1","32","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","75th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853081","1.3.1.4.6.2","30","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","75th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853082","1.3.1.4.6.3","34","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","90th Percentile","Estimate","Kilograms","192","units","0","v88853083","1.3.1.4.7.1","38","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","90th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853084","1.3.1.4.7.2","36","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","90th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853085","1.3.1.4.7.3","41","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","95th Percentile","Estimate","Kilograms","192","units","0","v88853086","1.3.1.4.8.1","43","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","95th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853087","1.3.1.4.8.2","41","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 6 to 11","95th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853088","1.3.1.4.8.3","45","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","Mean","Estimate","Kilograms","192","units","0","v108846124","1.3.1.5.1.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","Mean","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846125","1.3.1.5.1.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","Mean","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846126","1.3.1.5.1.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","5th Percentile","Estimate","Kilograms","192","units","0","v108846127","1.3.1.5.2.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","5th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846128","1.3.1.5.2.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","5th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846129","1.3.1.5.2.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","10th Percentile","Estimate","Kilograms","192","units","0","v108846130","1.3.1.5.3.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","10th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846131","1.3.1.5.3.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","10th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846132","1.3.1.5.3.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","25th Percentile","Estimate","Kilograms","192","units","0","v108846133","1.3.1.5.4.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","25th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846134","1.3.1.5.4.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","25th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846135","1.3.1.5.4.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","50th Percentile","Estimate","Kilograms","192","units","0","v108846136","1.3.1.5.5.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","50th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846137","1.3.1.5.5.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","50th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846138","1.3.1.5.5.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","75th Percentile","Estimate","Kilograms","192","units","0","v108846139","1.3.1.5.6.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","75th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846140","1.3.1.5.6.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","75th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846141","1.3.1.5.6.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","90th Percentile","Estimate","Kilograms","192","units","0","v108846142","1.3.1.5.7.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","90th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846143","1.3.1.5.7.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","90th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846144","1.3.1.5.7.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","95th Percentile","Estimate","Kilograms","192","units","0","v108846145","1.3.1.5.8.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","95th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846146","1.3.1.5.8.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 8 to 11","95th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846147","1.3.1.5.8.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","Mean","Estimate","Kilograms","192","units","0","v88853113","1.3.1.6.1.1","62","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","Mean","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853114","1.3.1.6.1.2","60","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","Mean","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853115","1.3.1.6.1.3","64","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","5th Percentile","Estimate","Kilograms","192","units","0","v88853116","1.3.1.6.2.1","34","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","5th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853117","1.3.1.6.2.2","32","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","5th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853118","1.3.1.6.2.3","37","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","10th Percentile","Estimate","Kilograms","192","units","0","v88853119","1.3.1.6.3.1","39","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","10th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853120","1.3.1.6.3.2","37","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","10th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853121","1.3.1.6.3.3","40","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","25th Percentile","Estimate","Kilograms","192","units","0","v88853122","1.3.1.6.4.1","45","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","25th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853123","1.3.1.6.4.2","43","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","25th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853124","1.3.1.6.4.3","48","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","50th Percentile","Estimate","Kilograms","192","units","0","v88853125","1.3.1.6.5.1","56","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","50th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853126","1.3.1.6.5.2","53","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","50th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853127","1.3.1.6.5.3","59","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","75th Percentile","Estimate","Kilograms","192","units","0","v88853128","1.3.1.6.6.1","75","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","75th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853129","1.3.1.6.6.2","71","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","75th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853130","1.3.1.6.6.3","78","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","90th Percentile","Estimate","Kilograms","192","units","0","v88853131","1.3.1.6.7.1","92","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","90th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853132","1.3.1.6.7.2","89","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","90th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853133","1.3.1.6.7.3","96","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","95th Percentile","Estimate","Kilograms","192","units","0","v88853134","1.3.1.6.8.1","101","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","95th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853135","1.3.1.6.8.2","97","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 12 to 19","95th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853136","1.3.1.6.8.3","106","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","Mean","Estimate","Kilograms","192","units","0","v88853137","1.3.1.7.1.1","76","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","Mean","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853138","1.3.1.7.1.2","74","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","Mean","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853139","1.3.1.7.1.3","79","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","5th Percentile","Estimate","Kilograms","192","units","0","v88853140","1.3.1.7.2.1","43","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","5th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853141","1.3.1.7.2.2","41","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","5th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853142","1.3.1.7.2.3","44","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","10th Percentile","Estimate","Kilograms","192","units","0","v88853143","1.3.1.7.3.1","47","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","10th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853144","1.3.1.7.3.2","46","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","10th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853145","1.3.1.7.3.3","48","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","25th Percentile","Estimate","Kilograms","192","units","0","v88853146","1.3.1.7.4.1","55","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","25th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853147","1.3.1.7.4.2","53","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","25th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853148","1.3.1.7.4.3","57","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","50th Percentile","Estimate","Kilograms","192","units","0","v88853149","1.3.1.7.5.1","72","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","50th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853150","1.3.1.7.5.2","69","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","50th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853151","1.3.1.7.5.3","76","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","75th Percentile","Estimate","Kilograms","192","units","0","v88853152","1.3.1.7.6.1","97","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","75th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853153","1.3.1.7.6.2","94","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","75th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853154","1.3.1.7.6.3","101","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","90th Percentile","Estimate","Kilograms","192","units","0","v88853155","1.3.1.7.7.1","108","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","90th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853156","1.3.1.7.7.2","104","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","90th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853157","1.3.1.7.7.3","113","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","95th Percentile","Estimate","Kilograms","192","units","0","v88853158","1.3.1.7.8.1","116","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","95th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853159","1.3.1.7.8.2","112","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 20 to 39","95th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853160","1.3.1.7.8.3","121","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","Mean","Estimate","Kilograms","192","units","0","v88853161","1.3.1.8.1.1","73","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","Mean","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853162","1.3.1.8.1.2","72","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","Mean","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853163","1.3.1.8.1.3","75","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","5th Percentile","Estimate","Kilograms","192","units","0","v88853164","1.3.1.8.2.1","42","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","5th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853165","1.3.1.8.2.2","39","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","5th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853166","1.3.1.8.2.3","45","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","10th Percentile","Estimate","Kilograms","192","units","0","v88853167","1.3.1.8.3.1","46","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","10th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853168","1.3.1.8.3.2","45","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","10th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853169","1.3.1.8.3.3","47","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","25th Percentile","Estimate","Kilograms","192","units","0","v88853170","1.3.1.8.4.1","53","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","25th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853171","1.3.1.8.4.2","52","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","25th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853172","1.3.1.8.4.3","55","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","50th Percentile","Estimate","Kilograms","192","units","0","v88853173","1.3.1.8.5.1","68","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","50th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853174","1.3.1.8.5.2","64","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","50th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853175","1.3.1.8.5.3","71","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","75th Percentile","Estimate","Kilograms","192","units","0","v88853176","1.3.1.8.6.1","92","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","75th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853177","1.3.1.8.6.2","89","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","75th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853178","1.3.1.8.6.3","94","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","90th Percentile","Estimate","Kilograms","192","units","0","v88853179","1.3.1.8.7.1","105","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","90th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853180","1.3.1.8.7.2","103","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","90th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853181","1.3.1.8.7.3","108","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","95th Percentile","Estimate","Kilograms","192","units","0","v88853182","1.3.1.8.8.1","112","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","95th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853183","1.3.1.8.8.2","109","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 40 to 59","95th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853184","1.3.1.8.8.3","116","","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 60 to 69","Mean","Estimate","Kilograms","192","units","0","v108846148","1.3.1.9.1.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 60 to 69","Mean","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846149","1.3.1.9.1.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 60 to 69","Mean","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846150","1.3.1.9.1.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 60 to 69","5th Percentile","Estimate","Kilograms","192","units","0","v108846151","1.3.1.9.2.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 60 to 69","5th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846152","1.3.1.9.2.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 60 to 69","5th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846153","1.3.1.9.2.3","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 60 to 69","10th Percentile","Estimate","Kilograms","192","units","0","v108846154","1.3.1.9.3.1","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 60 to 69","10th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846155","1.3.1.9.3.2","","..","","","0"
"2009","Canada","2016A000011124","Total grip strength","Both sexes","Ages 60 to 69","10th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846156","1.3.1.9.3.3","","..","","","0"
